dataSet,num_nodes,num_edges,sddmm_tcu,sddmm_cuda,4,8,14,18,22,30,38,50,density,speedup
sparsine,50001,799494,0.0261,0.0641,0.028,0.0297,0.0338,0.0739,0.0739,0.074,0.0739,0.0739,0,0.93
srb1,54925,1508538,0.0305,0.1174,0.0313,0.0314,0.0322,0.0232,0.0281,0.0338,0.0339,0.0396,18,1.31
Stanford,281904,2312497,0.1672,0.3139,0.1723,0.1854,0.2059,0.3403,0.3411,0.341,0.3411,0.341,0,0.97
std1_Jac2,21983,1248731,0.0181,0.197,0.0183,0.0191,0.0199,0.0306,0.0306,0.0322,0.0527,0.0657,0,0.99
std1_Jac3,21983,1455848,0.0187,0.2305,0.019,0.0199,0.0199,0.033,0.0332,0.0341,0.0569,0.0725,0,0.98
stokes128,49667,295938,0.0076,0.0313,0.0101,0.0118,0.0117,0.0118,0.0117,0.0191,0.0372,0.0372,0,0.75
stokes64,12547,74242,0.0038,0.0104,0.0044,0.0052,0.0052,0.0052,0.0053,0.0077,0.0118,0.0117,0,0.86
struct3,53571,613632,0.008,0.0484,0.01,0.0101,0.0101,0.0101,0.0108,0.0215,0.0362,0.0363,0,0.8
t2dah,11446,93781,0.0042,0.0108,0.0043,0.0052,0.0052,0.006,0.006,0.006,0.006,0.0068,0,0.98
t2dah_a,11446,93781,0.0045,0.0108,0.0043,0.0052,0.006,0.006,0.006,0.006,0.006,0.0068,4,1.05
t2dah_e,11446,93781,0.0044,0.0109,0.0044,0.0052,0.0051,0.0059,0.006,0.006,0.006,0.0068,0,1.0
t3dh,79172,2215638,0.0274,0.2064,0.0272,0.029,0.033,0.0428,0.0469,0.0551,0.0748,0.1035,4,1.01
t3dh_a,79172,2215638,0.0275,0.2064,0.0273,0.029,0.0331,0.0428,0.047,0.0551,0.0748,0.1035,4,1.01
t3dh_e,79172,2215638,0.027,0.2062,0.0273,0.0289,0.033,0.0428,0.0469,0.0552,0.0747,0.1035,0,0.99
t3dl,20361,265113,0.0069,0.0217,0.0069,0.0069,0.0077,0.0126,0.015,0.0174,0.0215,0.0249,0,1.0
t3dl_a,20361,265113,0.0066,0.0218,0.0068,0.0068,0.0077,0.0134,0.015,0.0174,0.0215,0.0249,0,0.97
tandem_vtx,18455,135902,0.0068,0.0165,0.0068,0.006,0.0076,0.0117,0.0125,0.0142,0.0158,0.0182,8,1.13
ted_A,10606,424587,0.0061,0.0658,0.0059,0.006,0.0085,0.0109,0.0117,0.0133,0.0134,0.0182,4,1.03
ted_AB,10606,522387,0.0078,0.0861,0.0075,0.0076,0.0068,0.0125,0.0125,0.0133,0.0158,0.0232,14,1.15
ted_AB_unscaled,10606,522387,0.0076,0.0858,0.0075,0.0076,0.0068,0.0125,0.0126,0.0134,0.0158,0.024,14,1.12
ted_A_unscaled,10606,424587,0.0062,0.0656,0.006,0.0061,0.0084,0.0109,0.0116,0.0134,0.0133,0.0191,4,1.03
ted_B_unscaled,10606,77592,0.0046,0.0124,0.0044,0.0043,0.0076,0.0076,0.0084,0.0085,0.0092,0.0109,8,1.07
thread,29737,2249892,0.019,0.3175,0.0191,0.019,0.0199,0.0224,0.0232,0.0256,0.0322,0.0543,0,1.0
tmt_sym,726714,2903837,0.0571,0.3618,0.124,0.1238,0.1238,0.1238,0.1239,0.1255,0.4033,0.4032,0,0.46
torso1,116159,8516500,0.0797,1.2789,0.0796,0.0814,0.0814,0.083,0.0846,0.1349,0.1412,0.1427,4,1.0
transient,178867,961790,0.1037,0.115,0.1067,0.1084,0.1157,0.0772,0.0773,0.0854,0.1248,0.1292,18,1.34
trdheim,22099,978711,0.0078,0.1238,0.0077,0.0085,0.0085,0.0134,0.0133,0.0133,0.0142,0.0191,4,1.01
Trefethen_20000,20001,287233,0.0071,0.0245,0.0076,0.0076,0.0078,0.024,0.0241,0.0241,0.024,0.0289,0,0.93
Trefethen_20000b,20000,287217,0.0077,0.0245,0.0076,0.0077,0.0084,0.0231,0.0231,0.0231,0.0232,0.0289,4,1.01
troll,213454,6099282,0.0693,0.4961,0.0705,0.0739,0.0822,0.0788,0.0903,0.1092,0.1297,0.1681,0,0.98
TSOPF_FS_b162_c1,10799,305732,0.0048,0.0466,0.0052,0.0052,0.0053,0.0101,0.0109,0.0109,0.0109,0.0109,0,0.92
TSOPF_FS_b162_c3,30799,904612,0.0089,0.1258,0.0093,0.0092,0.0101,0.0174,0.0183,0.0183,0.0199,0.0207,0,0.97
TSOPF_FS_b162_c4,40799,1204322,0.0105,0.1652,0.0117,0.0117,0.0126,0.0216,0.0224,0.0223,0.0232,0.0248,0,0.9
TSOPF_FS_b300,29215,2203949,0.0137,0.3321,0.0134,0.0158,0.0158,0.0224,0.0232,0.0239,0.0256,0.0273,4,1.02
TSOPF_FS_b300_c1,29215,2203949,0.0144,0.332,0.0134,0.0157,0.0158,0.0232,0.0232,0.024,0.0257,0.0272,4,1.07
TSOPF_FS_b300_c2,56815,4391071,0.0258,0.657,0.0256,0.0306,0.0314,0.0379,0.0383,0.0387,0.0404,0.043,4,1.01
TSOPF_FS_b300_c3,84415,6578753,0.0373,0.9818,0.0368,0.0447,0.0464,0.0551,0.0584,0.0592,0.0609,0.065,4,1.01
TSOPF_FS_b39_c19,76217,998359,0.0113,0.136,0.0117,0.0125,0.0142,0.0363,0.0371,0.0371,0.0388,0.0395,0,0.97
TSOPF_FS_b39_c30,120217,1575639,0.0157,0.2109,0.0158,0.0183,0.0206,0.0511,0.0527,0.0526,0.0551,0.0551,0,0.99
TSOPF_FS_b39_c7,28217,368599,0.0058,0.0547,0.006,0.0068,0.0068,0.0183,0.0182,0.0183,0.0191,0.0191,0,0.97
TSOPF_FS_b9_c6,14455,75801,0.0035,0.0102,0.0043,0.0044,0.0044,0.0052,0.0067,0.0085,0.0085,0.0101,0,0.81
TSOPF_RS_b162_c3,15375,610299,0.0076,0.0928,0.0068,0.0076,0.0092,0.0158,0.0158,0.0166,0.0166,0.0167,4,1.12
TSOPF_RS_b162_c4,20375,812749,0.0087,0.1213,0.0084,0.0085,0.0109,0.0191,0.0191,0.0191,0.0199,0.0199,4,1.04
TSOPF_RS_b2052_c1,25627,6761100,0.0366,1.062,0.0371,0.0379,0.042,0.0428,0.043,0.043,0.0425,0.0438,0,0.99
TSOPF_RS_b2383,38121,16171169,0.0756,2.5795,0.0748,0.0838,0.0846,0.0879,0.0871,0.0863,0.0862,0.0879,4,1.01
TSOPF_RS_b2383_c1,38121,16171169,0.0751,2.5795,0.0755,0.0838,0.0846,0.0878,0.0871,0.0863,0.0863,0.0874,0,0.99
TSOPF_RS_b300_c1,14539,1474325,0.0111,0.2292,0.0117,0.0117,0.0117,0.0208,0.0207,0.0207,0.0207,0.0216,0,0.95
TSOPF_RS_b300_c2,28339,2943887,0.0198,0.4519,0.0199,0.0207,0.0206,0.0322,0.033,0.0329,0.0347,0.0363,0,0.99
TSOPF_RS_b300_c3,42139,4413449,0.0273,0.6744,0.0281,0.0289,0.0288,0.0428,0.0428,0.0435,0.0452,0.0478,0,0.97
TSOPF_RS_b39_c19,38099,684206,0.0085,0.1118,0.0085,0.0085,0.0125,0.0256,0.0256,0.0256,0.0272,0.0306,0,1.0
TSOPF_RS_b39_c30,60099,1079986,0.0118,0.174,0.0117,0.0117,0.0183,0.0371,0.0371,0.0371,0.0404,0.0445,4,1.01
TSOPF_RS_b39_c7,14099,252446,0.0053,0.0444,0.0051,0.0051,0.0068,0.0125,0.0125,0.0126,0.0133,0.0167,4,1.04
TSOPF_RS_b678_c1,18697,4396289,0.0252,0.7149,0.0256,0.0257,0.0265,0.0322,0.0316,0.0322,0.033,0.0338,0,0.98
TSOPF_RS_b678_c2,35697,8781949,0.0475,1.423,0.0474,0.0463,0.0495,0.0587,0.0586,0.0583,0.0595,0.061,8,1.03
tsyl201,20686,1237821,0.0127,0.1642,0.0125,0.0126,0.0126,0.0142,0.0151,0.0166,0.0248,0.0421,4,1.02
tube1,21499,459277,0.0059,0.0327,0.006,0.0059,0.006,0.0068,0.0068,0.0085,0.0101,0.0158,0,1.0
tube2,21499,459277,0.0059,0.0372,0.0059,0.006,0.006,0.0101,0.0101,0.0108,0.0118,0.0133,0,1.0
turon_m,189925,912345,0.0189,0.1019,0.0239,0.033,0.0347,0.0551,0.0551,0.0658,0.1084,0.1223,0,0.79
usroads,129165,165435,0.0119,0.0632,0.0116,0.0126,0.0617,0.0641,0.0641,0.0641,0.0634,0.0634,4,1.03
usroads-48,126147,161950,0.0111,0.0618,0.0117,0.0117,0.0609,0.0625,0.0625,0.0624,0.0625,0.0625,0,0.95
vanbody,47073,1191985,0.0117,0.1012,0.0125,0.0125,0.0142,0.0166,0.019,0.0224,0.0265,0.0354,0,0.94
venturiLevel3,4026820,8054237,0.4001,2.0528,0.4429,0.4727,0.8875,1.7322,2.5368,2.5404,2.5415,2.54,0,0.9
vibrobox,12329,177578,0.0066,0.0175,0.0068,0.0068,0.0077,0.0134,0.0133,0.015,0.0182,0.0199,0,0.97
viscorocks,37763,1162244,0.0097,0.094,0.0101,0.0093,0.0101,0.0101,0.0109,0.0109,0.0215,0.0355,8,1.04
vsp_barth5_1Ksep_50in_5Kout,32213,101805,0.007,0.0169,0.0068,0.0077,0.0108,0.019,0.0191,0.0191,0.019,0.0191,4,1.03
vsp_bcsstk30_500sep_10in_1Kout,58349,2016578,0.0671,0.2214,0.0719,0.0756,0.0895,0.2546,0.2554,0.2568,0.258,0.2588,0,0.93
vsp_befref_fxm_2_4_air02,14110,98224,0.0055,0.0113,0.006,0.006,0.0068,0.0084,0.0101,0.0109,0.0109,0.0125,0,0.92
vsp_bump2_e18_aa01_model1_crew1,56439,300801,0.0147,0.0341,0.015,0.0174,0.0216,0.0281,0.0297,0.0346,0.0372,0.0388,0,0.98
vsp_c-30_data_data,11024,62184,0.0039,0.0087,0.0036,0.0044,0.0045,0.0052,0.0047,0.0068,0.006,0.0093,4,1.08
vsp_c-60_data_cti_cs4,85831,241080,0.0365,0.0357,0.0371,0.0396,0.0428,0.0257,0.0289,0.0322,0.0347,0.0372,18,1.39
vsp_finan512_scagr7-2c_rlfddd,139753,552020,0.0459,0.0742,0.0395,0.0494,0.0592,0.0469,0.051,0.0642,0.0797,0.0846,4,1.16
vsp_mod2_pgp2_slptsk,101365,389368,0.0528,0.0519,0.0518,0.0527,0.0575,0.0412,0.0486,0.0518,0.0543,0.0559,18,1.26
vsp_model1_crew1_cr42_south31,45102,189976,0.0136,0.0261,0.0142,0.0157,0.0174,0.0158,0.0174,0.0215,0.0272,0.0289,0,0.96
vsp_msc10848_300sep_100in_1Kout,21997,1221028,0.0423,0.1682,0.0447,0.0462,0.049,0.1649,0.1666,0.1682,0.1738,0.1739,0,0.95
vsp_p0291_seymourl_iiasa,10499,53868,0.009,0.0115,0.0084,0.0084,0.0084,0.0117,0.0117,0.0117,0.0126,0.0125,4,1.07
vsp_sctap1-2b_and_seymourl,40175,140831,0.0252,0.0261,0.024,0.0253,0.0281,0.0257,0.0281,0.0281,0.0281,0.0281,4,1.05
vsp_south31_slptsk,39669,189914,0.0139,0.0271,0.0142,0.0142,0.0126,0.0158,0.0191,0.0216,0.0256,0.0297,14,1.1
vsp_vibrobox_scagr7-2c_rlfddd,77329,435586,0.0267,0.0482,0.0281,0.0329,0.0387,0.0396,0.0404,0.042,0.0494,0.057,0,0.95
vt2010,32581,77799,0.0069,0.019,0.0068,0.0084,0.0109,0.0166,0.0207,0.0207,0.0207,0.0207,4,1.01
wathen100,30402,251001,0.0056,0.023,0.006,0.006,0.006,0.0133,0.0174,0.0175,0.0174,0.0207,0,0.93
wathen120,36442,301101,0.0066,0.0268,0.006,0.006,0.006,0.0159,0.0199,0.0199,0.02,0.024,4,1.1
web-Google,916429,5105039,0.4868,0.5923,0.5025,0.5533,0.6623,0.7269,0.7278,0.728,0.7285,0.728,0,0.97
web-NotreDame,325730,1497134,0.1061,0.1775,0.1026,0.1043,0.106,0.1346,0.1322,0.1297,0.1182,0.1239,4,1.03
wikipedia-20051105,1634990,19753078,1.2014,2.4333,1.255,1.326,1.5046,2.7555,2.6935,2.683,2.7038,2.7217,0,0.96
wikipedia-20060925,2983495,37269096,2.5687,4.3518,2.7029,2.8328,3.1631,5.4501,5.3464,5.3195,5.2699,4.9323,0,0.95
wikipedia-20061104,3148441,39383235,2.7597,5.0404,2.8988,3.0507,3.3686,5.7867,5.2237,5.6495,5.3142,5.6964,0,0.95
wikipedia-20070206,3566908,45030389,3.2771,5.7927,3.4324,3.5985,3.9427,6.6542,6.5294,6.5068,6.184,6.5617,0,0.95
wiki-Talk,2394386,5021410,0.7502,0.8317,0.6583,0.6472,0.6511,0.8738,0.8722,0.8761,0.8905,0.8961,8,1.16
windscreen,22693,752541,0.0079,0.1029,0.0076,0.0075,0.0076,0.0109,0.0109,0.0134,0.0134,0.0215,8,1.05
wing_nodal,10938,75488,0.0058,0.0112,0.006,0.006,0.0068,0.0126,0.0126,0.0133,0.0134,0.0126,0,0.97
wy2010,86205,213793,0.0188,0.0398,0.0182,0.0215,0.0289,0.0387,0.0437,0.0445,0.0445,0.0445,4,1.03
x104,108385,5138004,0.0435,0.6874,0.0437,0.0461,0.0494,0.0699,0.0739,0.0797,0.0862,0.1329,0,1.0
Zd_Jac2,22836,1642833,0.0198,0.2594,0.0199,0.0207,0.0215,0.0346,0.0354,0.0362,0.0633,0.0814,0,0.99
Zd_Jac3,22836,1916152,0.0207,0.3022,0.0215,0.0224,0.0231,0.0378,0.0382,0.0395,0.0682,0.0903,0,0.96
Zd_Jac6,22836,1711983,0.0198,0.2702,0.0207,0.0207,0.0224,0.0354,0.0362,0.0379,0.0641,0.0838,0,0.96
