dataSet,num_nodes,num_edges,spmm_tcu,spmm_cuda,1,2,3,4,5,6,7,8,density,speedup
gearbox,153747,4617075,0.2369,0.546,0.2419,0.3778,0.4666,0.5473,0.5788,0.5825,0.6027,0.5948,0,0.98
Geo_1438,1437961,32297325,2.0122,3.8724,2.031,3.8378,4.5354,5.2998,5.2316,4.9126,4.1451,4.1754,0,0.99
gridgena,48963,280523,0.0217,0.0495,0.024,0.0616,0.0794,0.0752,0.0531,0.0531,0.0515,0.0515,0,0.9
gsm_106857,589447,11174185,3.1621,3.4492,3.1932,4.335,4.0774,3.8845,3.6607,3.545,3.4772,3.4526,0,0.99
gupta1,31803,1098006,0.0411,0.0634,0.0424,0.0686,0.0686,0.0679,0.0687,0.0703,0.0727,0.0769,0,0.97
gupta2,62065,2155175,0.0916,0.1431,0.0926,0.1442,0.1411,0.1427,0.1424,0.1467,0.1538,0.1658,0,0.99
gupta3,16784,4670105,0.1182,0.7907,0.1211,0.1335,0.1448,0.1573,0.1858,0.2317,0.2981,0.3447,0,0.98
gyro,17362,519260,0.0211,0.0602,0.0237,0.0334,0.0376,0.0457,0.0482,0.0515,0.0547,0.0572,0,0.89
gyro_k,17362,519260,0.0212,0.0602,0.0236,0.0334,0.0375,0.0466,0.049,0.0516,0.0547,0.0572,0,0.9
gyro_m,17362,178896,0.0187,0.0282,0.0212,0.0367,0.0343,0.0294,0.0293,0.0294,0.0293,0.0294,0,0.88
H2O,67025,1141880,0.1016,0.142,0.1042,0.1686,0.1709,0.1734,0.1751,0.1685,0.1726,0.1432,0,0.98
halfb,224618,6306219,0.3343,0.7594,0.3396,0.5417,0.6422,0.7463,0.8268,0.8648,0.8708,0.8627,0,0.98
Hamrle3,1447361,5514242,2.2287,3.2268,2.4364,5.5474,5.5509,5.0102,3.2274,3.2275,3.228,3.2273,0,0.91
hangGlider_4,15562,79088,0.0119,0.02,0.013,0.0261,0.0261,0.0261,0.0264,0.0269,0.0269,0.0269,0,0.92
hangGlider_5,16012,82070,0.0111,0.0192,0.0133,0.0264,0.027,0.0269,0.0277,0.0277,0.0277,0.0277,0,0.83
helm2d03,392258,1567096,0.4928,0.7748,0.5116,1.2736,1.3114,1.2121,0.9351,0.8383,0.7756,0.7755,0,0.96
helm3d01,32227,230335,0.0244,0.0405,0.0269,0.0629,0.0637,0.0605,0.0556,0.0515,0.049,0.0457,0,0.91
hi2010,25017,62063,0.0145,0.0208,0.0171,0.036,0.0252,0.0236,0.0236,0.0236,0.0221,0.0228,0,0.85
hollywood-2009,1139906,57515616,5.2121,6.8195,5.2069,6.3623,6.6444,7.0885,6.801,7.012,6.9003,6.9214,1,1.0
hood,220543,5494489,0.3003,0.7388,0.3091,0.5224,0.637,0.7169,0.7539,0.7587,0.75,0.7402,0,0.97
Hook_1498,1498024,31207734,2.0268,3.8206,2.0466,3.903,4.6332,5.6599,5.5578,5.1706,4.7522,4.6681,0,0.99
HTC_336_4438,226341,565431,0.3287,0.4682,0.3585,0.4727,0.4713,0.4736,0.4717,0.4686,0.466,0.4637,0,0.92
HTC_336_9129,226341,554881,0.3281,0.4677,0.3589,0.4754,0.4735,0.4733,0.4704,0.4668,0.4648,0.4624,0,0.91
hugetric-00000,5824555,8733523,7.1465,9.6491,7.2756,17.3987,9.6521,9.6499,9.6494,9.6499,9.6498,9.6497,0,0.98
human_gene1,22284,12345963,0.9838,1.4998,0.987,0.8855,1.0385,1.2041,1.3374,1.4356,1.4936,1.4978,2,1.11
human_gene2,14341,9041364,0.6122,1.0656,0.615,0.5627,0.6582,0.7755,0.8836,0.9723,1.0345,1.0668,2,1.09
HV15R,2017170,283073458,9.1647,28.4069,9.1563,9.8884,10.5273,12.2981,14.6013,18.9982,23.9398,25.8641,1,1.0
ibm_matrix_2,51449,1056610,0.0483,0.115,0.0498,0.0613,0.0769,0.1177,0.1211,0.1268,0.1171,0.1285,0,0.97
igbt3,10939,234006,0.0214,0.0292,0.0236,0.0302,0.0318,0.0311,0.0311,0.031,0.0311,0.0304,0,0.91
in-2004,1382909,16917053,1.6356,2.5128,1.6542,3.2963,3.4998,3.5232,3.4677,3.3943,3.3206,3.2277,0,0.99
inlet,11731,328323,0.0128,0.0364,0.0146,0.0244,0.0245,0.0269,0.0285,0.0302,0.0334,0.0384,0,0.88
inline_1,503713,18660027,0.9405,2.228,0.9506,1.5005,1.7285,2.1229,2.2185,2.3731,2.4811,2.5006,0,0.99
ins2,309413,1530448,0.7539,1.0674,0.8145,1.0082,1.1034,1.1026,1.1035,1.1049,1.1027,1.1033,0,0.93
italy_osm,6686494,7013978,6.5911,10.9022,7.4828,12.0229,10.9211,10.9014,10.9014,10.9019,10.9015,10.9015,0,0.88
jan99jac120sc,41375,260202,0.0252,0.0447,0.0277,0.0671,0.0686,0.0629,0.0587,0.0555,0.054,0.0524,0,0.91
juba40k,40338,144945,0.0182,0.0372,0.0204,0.0564,0.0514,0.044,0.0408,0.0408,0.0399,0.0383,0,0.89
k3plates,11108,378927,0.0131,0.0429,0.0147,0.0179,0.0187,0.0237,0.0261,0.0342,0.0359,0.0384,0,0.89
kim1,38416,933195,0.0367,0.1019,0.04,0.062,0.0712,0.0818,0.0919,0.1039,0.1047,0.1038,0,0.92
kkt_power,2063495,8130343,2.8785,4.3102,3.1059,4.5286,4.3329,4.315,4.3161,4.3111,4.3146,4.314,0,0.93
kron_g500-logn16,65537,2456398,0.3155,0.2806,0.3186,0.3378,0.3275,0.3152,0.3112,0.3093,0.3079,0.3074,9,0.91
kron_g500-logn17,131073,5114375,0.731,0.669,0.7344,0.7514,0.7057,0.6759,0.6723,0.6718,0.67,0.6701,9,1.0
kron_g500-logn18,262145,10583222,1.5653,1.4694,1.5702,1.6529,1.5342,1.4795,1.4698,1.4696,1.4684,1.4691,7,1.0
kron_g500-logn19,524289,21781478,3.3125,3.1691,3.3225,3.551,3.2722,3.1867,3.1816,3.1731,3.1671,3.174,7,1.0
kron_g500-logn20,1048577,44620272,6.9751,7.0176,6.9669,7.6207,6.6037,7.0566,7.0351,6.6371,6.7973,7.0262,3,1.06
laminar_duct3D,67174,3833077,0.1533,0.3973,0.1565,0.1649,0.1826,0.2048,0.2382,0.2855,0.35,0.3935,0,0.98
language,399131,1216334,0.6103,0.8153,0.6104,1.3407,0.964,0.9122,0.8834,0.8648,0.8523,0.8437,0,1.0
largebasis,440021,5560100,0.9974,1.262,1.006,1.9898,1.9374,1.9431,2.0126,1.2634,1.2634,1.2637,0,0.99
ldoor,952204,23737339,1.3876,3.2185,1.4076,2.475,2.9164,3.2778,3.4477,3.4217,3.3468,3.3018,0,0.99
lhr34,35153,764014,0.0306,0.0831,0.0333,0.0489,0.067,0.067,0.0933,0.0859,0.0859,0.0859,0,0.92
lhr34c,35153,764014,0.0306,0.0839,0.0335,0.0489,0.067,0.0743,0.1026,0.0941,0.0933,0.094,0,0.91
lhr71,70305,1528092,0.0855,0.1855,0.0944,0.1062,0.145,0.1458,0.2107,0.1877,0.1881,0.1877,0,0.91
lhr71c,70305,1528092,0.0855,0.1847,0.094,0.1066,0.1448,0.1458,0.2106,0.1881,0.188,0.1881,0,0.91
li,22696,1350309,0.0624,0.1528,0.0646,0.0711,0.0769,0.0949,0.1138,0.1326,0.1514,0.154,0,0.97
ljournal-2008,5363261,79023142,16.2924,19.2772,16.3995,25.522,24.5102,22.9111,21.7645,20.9021,20.2931,19.7595,0,0.99
Long_Coup_dt0,1470153,44279572,2.2449,5.4497,2.2469,4.2495,4.7941,5.0948,5.5874,5.8423,5.909,5.7392,0,1.0
Long_Coup_dt6,1470153,44279572,2.2449,5.4416,2.2471,4.2577,4.7928,5.0925,5.6444,5.8433,5.9035,5.614,0,1.0
lowThrust_10,18261,116074,0.0128,0.02,0.0146,0.0252,0.0252,0.0252,0.0261,0.026,0.026,0.0269,0,0.88
lowThrust_11,18369,117002,0.0129,0.02,0.0146,0.0252,0.0253,0.0253,0.026,0.026,0.0269,0.0269,0,0.88
lowThrust_12,18459,117423,0.0129,0.02,0.0146,0.0253,0.0252,0.0252,0.0261,0.0262,0.0269,0.0269,0,0.88
lowThrust_13,18477,117580,0.013,0.0199,0.0155,0.0253,0.0252,0.0252,0.0261,0.0261,0.0269,0.0268,0,0.84
lowThrust_4,13563,84240,0.0101,0.0151,0.0122,0.0203,0.0203,0.0203,0.0203,0.0211,0.0212,0.0212,0,0.83
lowThrust_5,16263,103701,0.0119,0.0176,0.0138,0.0228,0.0228,0.0228,0.0239,0.0236,0.0245,0.0244,0,0.86
lowThrust_6,16929,108376,0.0123,0.0191,0.0142,0.0231,0.0261,0.026,0.0269,0.0268,0.0269,0.0277,0,0.87
lowThrust_7,17379,110607,0.0136,0.0208,0.0155,0.0261,0.0261,0.0261,0.0268,0.0277,0.0277,0.0277,0,0.88
lowThrust_8,17703,113139,0.0139,0.0216,0.0155,0.0269,0.027,0.0269,0.0278,0.0277,0.0285,0.0286,0,0.9
lowThrust_9,18045,114806,0.0139,0.0217,0.0163,0.0269,0.0269,0.0277,0.0277,0.0285,0.0286,0.0286,0,0.85
lp1,534389,1088904,0.6099,0.8974,0.6119,1.4963,1.8047,1.6538,0.9297,0.9075,0.9043,0.9027,0,1.0
luxembourg_osm,114600,119666,0.1122,0.1826,0.128,0.1882,0.1847,0.1829,0.1829,0.1833,0.183,0.1828,0,0.88
m14b,214766,1679018,0.3036,0.4011,0.3084,0.6462,0.5301,0.4145,0.4054,0.4031,0.3956,0.4038,0,0.98
mario001,38435,114643,0.0189,0.0388,0.0213,0.0629,0.0555,0.0425,0.042,0.0401,0.0409,0.0408,0,0.89
mario002,389875,1167685,0.5937,0.857,0.6154,1.2466,1.1361,0.8793,0.8619,0.8582,0.857,0.8582,0,0.96
mark3jac040sc,18290,113435,0.0156,0.0224,0.0179,0.0358,0.0352,0.0327,0.0294,0.026,0.0245,0.0245,0,0.87
mark3jac060sc,27450,170695,0.0211,0.0323,0.0237,0.0522,0.0514,0.0474,0.0416,0.0359,0.0335,0.0343,0,0.89
me2010,69519,167738,0.0338,0.0544,0.0368,0.0915,0.0638,0.0588,0.0575,0.0571,0.0572,0.0564,0,0.92
memplus,17759,126150,0.0147,0.0241,0.0175,0.0322,0.0425,0.0367,0.0343,0.0327,0.0326,0.0303,0,0.84
mip1,66464,5209641,0.139,0.4451,0.1518,0.2313,0.2287,0.2249,0.2222,0.2219,0.222,0.2235,0,0.92
ML_Laplace,377003,27689972,0.9588,3.05,0.9551,1.2269,1.3577,1.5562,1.5522,2.1177,2.3129,2.8571,1,1.0
mouse_gene,45102,14506196,1.582,1.7347,1.5852,1.3865,1.5803,1.6702,1.7082,1.7415,1.74,1.7367,2,1.14
msc10848,10849,620313,0.0214,0.0724,0.0237,0.0286,0.0318,0.0359,0.04,0.0475,0.0531,0.058,0,0.9
msc23052,23053,588933,0.0229,0.0733,0.0252,0.0392,0.0441,0.0506,0.0556,0.0597,0.0638,0.0671,0,0.91
msdoor,415864,10328399,0.5922,1.3677,0.5997,1.0706,1.2653,1.4221,1.4818,1.4797,1.4697,1.4242,0,0.99
m_t1,97579,4925574,0.1843,0.5639,0.187,0.2352,0.2766,0.332,0.3867,0.4482,0.5234,0.5501,0,0.99
mult_dcop_01,25188,193276,0.0276,0.0454,0.031,0.0687,0.0687,0.0686,0.0686,0.0687,0.0654,0.0589,0,0.89
mult_dcop_02,25188,193276,0.0278,0.0454,0.0302,0.0687,0.0686,0.0686,0.0687,0.0679,0.0654,0.0588,0,0.92
mult_dcop_03,25188,193216,0.0275,0.0453,0.031,0.0687,0.0687,0.0686,0.0687,0.0678,0.0653,0.0588,0,0.89
NACA0015,1039184,3114818,1.8402,2.3996,1.8641,3.7343,2.4926,2.4076,2.4018,2.3982,2.3988,2.3985,0,0.99
nasasrb,54871,1366097,0.0485,0.1388,0.0509,0.0805,0.0925,0.1186,0.1211,0.1334,0.1498,0.1547,0,0.95
nd12k,36001,7128473,0.1673,0.7928,0.1702,0.1883,0.1957,0.2112,0.2378,0.2791,0.3361,0.4389,0,0.98
nd24k,72001,14393817,0.3543,1.6092,0.3564,0.3944,0.4182,0.4487,0.5017,0.5853,0.7026,0.9076,0,0.99
nd6k,18001,3457658,0.083,0.3813,0.085,0.0932,0.0982,0.1048,0.117,0.1358,0.162,0.2104,0,0.98
net100,29921,1031560,0.0628,0.1166,0.0653,0.0916,0.092,0.0924,0.0924,0.0924,0.0925,0.0949,0,0.96
net125,36721,1306960,0.08,0.1437,0.0826,0.1137,0.1121,0.1142,0.1146,0.1153,0.1162,0.1164,0,0.97
net150,43521,1582360,0.0917,0.1699,0.0949,0.1362,0.1358,0.1366,0.1366,0.1383,0.1383,0.1406,0,0.97
net4-1,88344,1265035,0.1612,0.1977,0.1649,0.2493,0.2077,0.2089,0.1994,0.1991,0.1987,0.1986,0,0.98
net50,16321,480760,0.0326,0.0585,0.0351,0.0473,0.0473,0.0482,0.0482,0.0482,0.0481,0.0499,0,0.93
net75,23121,756160,0.0493,0.0888,0.0523,0.0695,0.0695,0.0694,0.0703,0.0703,0.0703,0.072,0,0.94
netherlands_osm,2216689,2441238,2.2187,3.3113,2.3549,4.021,3.328,3.3129,3.3111,3.3122,3.3116,3.3126,0,0.94
nh2010,48838,117275,0.0219,0.035,0.0244,0.0588,0.0424,0.0383,0.0378,0.0375,0.0367,0.0368,0,0.9
NLR,4163764,12487976,7.8372,10.2309,7.9763,15.2252,10.7372,10.2566,10.2342,10.2331,10.231,10.2308,0,0.98
NotreDame_www,325730,929849,0.2481,0.3008,0.2535,0.4688,0.4486,0.4318,0.4156,0.4015,0.3896,0.3758,0,0.98
nv2010,84539,208499,0.0652,0.0703,0.073,0.1074,0.0778,0.0736,0.073,0.0728,0.0712,0.0714,0,0.92
ohne2,181344,11063545,0.7431,1.2785,0.7467,1.0227,1.1306,1.2422,1.2923,1.3108,1.2974,1.2867,0,1.0
oilpan,73753,1835470,0.0968,0.2265,0.1046,0.1387,0.1408,0.154,0.1696,0.1902,0.2118,0.23,0,0.93
