dataSet,num_nodes,num_edges,sddmm_tcu,sddmm_cuda,8,16,24,32,40,48,56,64,density,speedup
srb1,54925,1508538,0.0307,0.0327,0.0314,0.0322,0.0232,0.0266,0.029,0.0306,0.0314,0.0322,24,1.32
Stanford,281904,2312497,0.167,0.1508,0.1854,0.2125,0.1518,0.1511,0.1518,0.1511,0.151,0.1518,128,1.0
std1_Jac2,21983,1248731,0.0179,0.0325,0.0191,0.02,0.0208,0.0216,0.0216,0.0216,0.0224,0.0225,0,0.94
std1_Jac3,21983,1455848,0.0185,0.0358,0.0199,0.0208,0.0224,0.0228,0.0224,0.0224,0.0235,0.0235,0,0.93
stokes128,49667,295938,0.008,0.0267,0.0126,0.0126,0.0126,0.0184,0.0273,0.0274,0.0273,0.0273,0,0.63
stokes64,12547,74242,0.0039,0.0084,0.0053,0.0052,0.0052,0.0069,0.0085,0.0093,0.0094,0.0093,0,0.75
struct3,53571,613632,0.0084,0.0287,0.0102,0.0102,0.011,0.0282,0.0323,0.0323,0.0322,0.0298,0,0.82
t2dah,11446,93781,0.0044,0.0079,0.0044,0.0044,0.0053,0.0054,0.0052,0.0052,0.0052,0.0085,0,1.0
t2dah_a,11446,93781,0.0048,0.0079,0.0044,0.0045,0.0052,0.0052,0.0052,0.0053,0.0052,0.0086,8,1.09
t2dah_e,11446,93781,0.0048,0.0079,0.0044,0.0045,0.0053,0.0053,0.0052,0.0052,0.0052,0.0085,8,1.09
t3dh,79172,2215638,0.0277,0.0537,0.029,0.034,0.038,0.0421,0.0462,0.0487,0.0486,0.0494,0,0.96
t3dh_a,79172,2215638,0.0271,0.0537,0.029,0.034,0.0379,0.0421,0.0462,0.0494,0.0486,0.0495,0,0.93
t3dh_e,79172,2215638,0.0273,0.0537,0.029,0.0339,0.038,0.042,0.0462,0.0494,0.0494,0.0495,0,0.94
t3dl,20361,265113,0.0066,0.0124,0.0077,0.0085,0.0118,0.0127,0.0135,0.0126,0.0126,0.0126,0,0.86
t3dl_a,20361,265113,0.0067,0.0122,0.0077,0.0085,0.0117,0.0126,0.0137,0.0127,0.0127,0.0126,0,0.87
tandem_vtx,18455,135902,0.0067,0.0114,0.0061,0.0085,0.0102,0.0109,0.011,0.0118,0.0118,0.0118,8,1.1
ted_A,10606,424587,0.0056,0.0128,0.0061,0.0077,0.0077,0.0078,0.0077,0.0077,0.0085,0.0085,0,0.92
ted_AB,10606,522387,0.0073,0.0153,0.0077,0.0069,0.0077,0.0077,0.0077,0.0085,0.0093,0.0093,16,1.06
ted_AB_unscaled,10606,522387,0.0078,0.0154,0.0077,0.0068,0.0076,0.0077,0.0085,0.0086,0.0094,0.0093,16,1.15
ted_A_unscaled,10606,424587,0.0065,0.0129,0.0062,0.0077,0.0076,0.0077,0.0077,0.0077,0.0085,0.0085,8,1.05
ted_B_unscaled,10606,77592,0.0042,0.0075,0.0044,0.006,0.0061,0.0069,0.0068,0.0077,0.0077,0.0077,0,0.95
thread,29737,2249892,0.0194,0.0471,0.02,0.0208,0.0216,0.0232,0.0233,0.0249,0.0249,0.0257,0,0.97
tmt_sym,726714,2903837,0.0579,0.3613,0.1241,0.124,0.1248,0.3624,0.3625,0.3623,0.3624,0.3623,0,0.47
torso1,116159,8516500,0.0802,0.1834,0.0813,0.0814,0.0822,0.1273,0.1273,0.1216,0.0912,0.0905,0,0.99
transient,178867,961790,0.104,0.0927,0.1082,0.1166,0.0544,0.0691,0.0929,0.0929,0.0933,0.0929,24,1.7
trdheim,22099,978711,0.0078,0.0229,0.0085,0.0093,0.0093,0.0093,0.0093,0.0093,0.0102,0.0101,0,0.92
Trefethen_20000,20001,287233,0.0079,0.0123,0.0077,0.0093,0.0134,0.0134,0.0134,0.0126,0.0126,0.0125,8,1.03
Trefethen_20000b,20000,287217,0.0075,0.0123,0.0076,0.0094,0.0134,0.0134,0.0134,0.0126,0.0126,0.0126,0,0.99
troll,213454,6099282,0.0693,0.1309,0.0741,0.0839,0.0831,0.0978,0.106,0.1133,0.1215,0.1265,0,0.94
TSOPF_FS_b162_c1,10799,305732,0.0046,0.0101,0.0053,0.0051,0.0069,0.0069,0.0068,0.0069,0.0069,0.0069,0,0.9
TSOPF_FS_b162_c3,30799,904612,0.0086,0.0242,0.0094,0.011,0.0143,0.015,0.015,0.0142,0.0143,0.015,0,0.91
TSOPF_FS_b162_c4,40799,1204322,0.0101,0.0313,0.0118,0.0134,0.0184,0.0183,0.0191,0.0184,0.0192,0.0192,0,0.86
TSOPF_FS_b300,29215,2203949,0.0135,0.0455,0.0159,0.017,0.0192,0.0192,0.0191,0.0199,0.0199,0.02,0,0.85
TSOPF_FS_b300_c1,29215,2203949,0.0141,0.0455,0.0158,0.0167,0.0191,0.0192,0.0192,0.02,0.0199,0.0199,0,0.89
TSOPF_FS_b300_c2,56815,4391071,0.0255,0.0874,0.0305,0.0323,0.0356,0.0355,0.0363,0.0371,0.0372,0.0379,0,0.84
TSOPF_FS_b300_c3,84415,6578753,0.037,0.1296,0.0454,0.047,0.0535,0.0544,0.0544,0.056,0.0569,0.0569,0,0.81
TSOPF_FS_b39_c19,76217,998359,0.0108,0.0398,0.0127,0.0143,0.0306,0.0306,0.0298,0.0298,0.0298,0.0298,0,0.85
TSOPF_FS_b39_c30,120217,1575639,0.0159,0.0615,0.0183,0.0208,0.0462,0.0462,0.0461,0.0462,0.0462,0.0462,0,0.87
TSOPF_FS_b39_c7,28217,368599,0.0057,0.0161,0.0069,0.0069,0.0126,0.0126,0.0126,0.0126,0.0126,0.0126,0,0.83
TSOPF_FS_b9_c6,14455,75801,0.0036,0.0076,0.0045,0.0045,0.0061,0.0061,0.0092,0.0085,0.0078,0.0085,0,0.8
TSOPF_RS_b162_c3,15375,610299,0.0076,0.0176,0.0077,0.0093,0.0118,0.0118,0.0118,0.0118,0.0118,0.0118,0,0.99
TSOPF_RS_b162_c4,20375,812749,0.0084,0.0225,0.0085,0.011,0.0151,0.0151,0.015,0.015,0.015,0.015,0,0.99
TSOPF_RS_b2052_c1,25627,6761100,0.0371,0.1262,0.0372,0.0424,0.0412,0.0404,0.0405,0.0411,0.0405,0.0405,0,1.0
TSOPF_RS_b2383,38121,16171169,0.0751,0.3166,0.0842,0.0847,0.0826,0.0834,0.083,0.083,0.085,0.0855,0,0.91
TSOPF_RS_b2383_c1,38121,16171169,0.0749,0.3167,0.0839,0.0851,0.083,0.0833,0.0826,0.083,0.0855,0.0855,0,0.91
TSOPF_RS_b300_c1,14539,1474325,0.0109,0.0319,0.011,0.0135,0.0151,0.0151,0.0151,0.0151,0.0151,0.015,0,0.99
TSOPF_RS_b300_c2,28339,2943887,0.0203,0.0616,0.02,0.0265,0.029,0.029,0.029,0.0289,0.029,0.0291,8,1.01
TSOPF_RS_b300_c3,42139,4413449,0.0275,0.0903,0.0281,0.0382,0.0407,0.0405,0.0404,0.0404,0.0405,0.0413,0,0.98
TSOPF_RS_b39_c19,38099,684206,0.0087,0.0227,0.0086,0.0143,0.0224,0.0224,0.0233,0.0233,0.0233,0.0233,8,1.01
TSOPF_RS_b39_c30,60099,1079986,0.0116,0.0344,0.0118,0.0208,0.0339,0.0338,0.0355,0.0348,0.0347,0.0355,0,0.98
TSOPF_RS_b39_c7,14099,252446,0.0049,0.0098,0.0053,0.0069,0.0094,0.0094,0.0101,0.0102,0.0101,0.0102,0,0.92
TSOPF_RS_b678_c1,18697,4396289,0.0256,0.0845,0.0257,0.0298,0.0294,0.0298,0.0298,0.0302,0.0293,0.0298,0,1.0
TSOPF_RS_b678_c2,35697,8781949,0.0474,0.1644,0.0468,0.0569,0.0555,0.056,0.056,0.0562,0.0554,0.0554,8,1.01
tsyl201,20686,1237821,0.0126,0.0266,0.0126,0.0134,0.0134,0.0143,0.0151,0.0159,0.0167,0.0175,0,1.0
tube1,21499,459277,0.0058,0.0129,0.0061,0.006,0.0069,0.0077,0.0077,0.0101,0.011,0.0127,0,0.97
tube2,21499,459277,0.0061,0.0135,0.006,0.0069,0.0069,0.0068,0.0077,0.0077,0.0092,0.0109,8,1.02
turon_m,189925,912345,0.0181,0.0961,0.0332,0.0372,0.0561,0.0617,0.092,0.097,0.0962,0.097,0,0.55
usroads,129165,165435,0.0115,0.063,0.0127,0.0634,0.0634,0.0635,0.0634,0.0634,0.0634,0.0637,0,0.91
usroads-48,126147,161950,0.0116,0.0616,0.0118,0.0618,0.0618,0.0618,0.0625,0.0626,0.0618,0.0626,0,0.98
vanbody,47073,1191985,0.0121,0.0297,0.0126,0.0151,0.0183,0.0208,0.0224,0.0248,0.0274,0.0289,0,0.96
venturiLevel3,4026820,8054237,0.4021,1.8788,0.4641,1.1035,2.0251,2.0245,2.0244,2.0243,2.0249,2.0247,0,0.87
vibrobox,12329,177578,0.0069,0.0089,0.0077,0.0085,0.0098,0.011,0.0093,0.0093,0.0093,0.0094,0,0.9
viscorocks,37763,1162244,0.0107,0.0269,0.0109,0.0109,0.0118,0.0183,0.0183,0.0216,0.02,0.0208,0,0.98
vsp_barth5_1Ksep_50in_5Kout,32213,101805,0.0072,0.016,0.0094,0.0134,0.0168,0.0167,0.0167,0.0166,0.0168,0.0167,0,0.77
vsp_bcsstk30_500sep_10in_1Kout,58349,2016578,0.0737,0.0644,0.0831,0.0912,0.0643,0.065,0.0654,0.065,0.0647,0.0653,24,1.0
vsp_befref_fxm_2_4_air02,14110,98224,0.0058,0.0086,0.0068,0.0078,0.0093,0.0094,0.0093,0.0093,0.0093,0.0093,0,0.85
vsp_bump2_e18_aa01_model1_crew1,56439,300801,0.0145,0.0266,0.0175,0.0233,0.0249,0.0265,0.0266,0.0273,0.0274,0.0273,0,0.83
vsp_c-30_data_data,11024,62184,0.0033,0.0066,0.0044,0.0044,0.0044,0.0045,0.0052,0.006,0.0069,0.0069,0,0.75
vsp_c-60_data_cti_cs4,85831,241080,0.0368,0.0309,0.0397,0.0437,0.0282,0.0307,0.0306,0.0307,0.0314,0.0317,24,1.1
vsp_finan512_scagr7-2c_rlfddd,139753,552020,0.0458,0.0683,0.0494,0.0607,0.0568,0.0633,0.0666,0.0683,0.0691,0.0691,0,0.93
vsp_mod2_pgp2_slptsk,101365,389368,0.0533,0.0425,0.0527,0.0585,0.0412,0.0415,0.0421,0.0421,0.0429,0.0429,24,1.03
vsp_model1_crew1_cr42_south31,45102,189976,0.0139,0.0237,0.0159,0.0184,0.0175,0.0199,0.0232,0.0241,0.024,0.0241,0,0.87
vsp_msc10848_300sep_100in_1Kout,21997,1221028,0.0418,0.0388,0.0461,0.0498,0.0387,0.039,0.039,0.0392,0.0396,0.0389,24,1.0
vsp_p0291_seymourl_iiasa,10499,53868,0.0085,0.007,0.0085,0.0084,0.0069,0.0077,0.0077,0.0076,0.0077,0.0077,24,1.01
vsp_sctap1-2b_and_seymourl,40175,140831,0.0244,0.0196,0.0249,0.029,0.0199,0.02,0.0199,0.0199,0.02,0.0199,128,0.98
vsp_south31_slptsk,39669,189914,0.0136,0.0217,0.0142,0.0142,0.015,0.0175,0.0208,0.0224,0.0224,0.0225,0,0.96
vsp_vibrobox_scagr7-2c_rlfddd,77329,435586,0.0269,0.0402,0.033,0.0396,0.0389,0.0388,0.0396,0.0405,0.0405,0.0405,0,0.82
vt2010,32581,77799,0.0073,0.0152,0.0078,0.0126,0.0159,0.0159,0.0159,0.0158,0.0158,0.0158,0,0.94
wathen100,30402,251001,0.006,0.0173,0.0061,0.0061,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0,0.98
wathen120,36442,301101,0.0069,0.0202,0.0061,0.0068,0.0199,0.02,0.0207,0.0208,0.0208,0.0208,8,1.13
web-Google,916429,5105039,0.4874,0.3707,0.5418,0.6564,0.4093,0.4098,0.4099,0.4094,0.41,0.4099,128,0.91
web-NotreDame,325730,1497134,0.1062,0.0803,0.1044,0.1071,0.1002,0.0946,0.08,0.0781,0.0749,0.0757,56,1.07
wikipedia-20051105,1634990,19753078,1.2025,0.9626,1.306,1.4714,1.1721,1.1368,1.1243,1.1208,1.1176,1.118,128,0.86
wikipedia-20060925,2983495,37269096,2.5807,1.9352,2.7931,3.0826,2.3395,2.2832,2.2566,2.2509,2.2459,2.244,128,0.86
wikipedia-20061104,3148441,39383235,2.7617,2.0606,2.9861,3.2999,2.49,2.4288,2.4072,2.397,2.3953,2.3928,128,0.86
wikipedia-20070206,3566908,45030389,3.2709,2.399,3.5295,3.8739,2.8738,2.8094,2.7851,2.7793,2.7766,2.7754,128,0.86
wiki-Talk,2394386,5021410,0.7505,0.4617,0.6395,0.639,0.4438,0.4364,0.4316,0.4317,0.4296,0.4296,56,1.07
windscreen,22693,752541,0.0077,0.0213,0.0077,0.0094,0.0093,0.0102,0.011,0.0126,0.0126,0.0134,0,1.0
wing_nodal,10938,75488,0.0054,0.0074,0.006,0.0077,0.0077,0.0077,0.0077,0.0077,0.0078,0.0076,0,0.9
wy2010,86205,213793,0.0184,0.0364,0.0224,0.0323,0.0372,0.0372,0.0371,0.0372,0.0372,0.0372,0,0.82
x104,108385,5138004,0.0431,0.1125,0.0463,0.0527,0.0585,0.0626,0.0658,0.0707,0.0651,0.0749,0,0.93
Zd_Jac2,22836,1642833,0.0191,0.0394,0.0199,0.0224,0.0241,0.0241,0.024,0.0241,0.0257,0.0258,0,0.96
Zd_Jac3,22836,1916152,0.0202,0.0442,0.0224,0.024,0.0249,0.0249,0.0257,0.0257,0.0273,0.0276,0,0.9
Zd_Jac6,22836,1711983,0.0196,0.0407,0.0207,0.0224,0.0241,0.024,0.0249,0.0249,0.0257,0.0257,0,0.95
