dataSet,num_nodes,num_edges,sddmm_tcu,sddmm_cuda,8,16,24,32,40,48,56,64,density,speedup
stokes128,49667,295938,0.0121,0.0268,0.015,0.0151,0.0159,0.02,0.0273,0.0273,0.0274,0.0274,0,0.81
stokes64,12547,74242,0.0059,0.0085,0.0061,0.0061,0.006,0.0069,0.0094,0.0093,0.0094,0.0093,0,0.98
struct3,53571,613632,0.0147,0.0288,0.0151,0.0151,0.0151,0.0306,0.0339,0.0339,0.0338,0.0298,0,0.97
t2dah,11446,93781,0.0053,0.008,0.0053,0.0052,0.006,0.0057,0.006,0.0053,0.0053,0.0085,16,1.02
t2dah_a,11446,93781,0.005,0.008,0.0053,0.0052,0.0052,0.0061,0.0053,0.0052,0.0061,0.0085,0,0.96
t2dah_e,11446,93781,0.005,0.008,0.0052,0.006,0.0061,0.0061,0.006,0.006,0.0061,0.0085,0,0.96
t3dh,79172,2215638,0.043,0.0928,0.0461,0.0503,0.052,0.0544,0.0559,0.0569,0.0602,0.065,0,0.93
t3dh_a,79172,2215638,0.0429,0.0928,0.0454,0.051,0.0519,0.0545,0.056,0.0576,0.0609,0.0643,0,0.94
t3dh_e,79172,2215638,0.0432,0.0929,0.0453,0.0503,0.052,0.0543,0.056,0.0569,0.0609,0.0642,0,0.95
t3dl,20361,265113,0.0103,0.0125,0.0102,0.0117,0.0134,0.0142,0.0135,0.0126,0.0134,0.0134,8,1.01
t3dl_a,20361,265113,0.011,0.0125,0.0102,0.0118,0.0134,0.0143,0.0134,0.0126,0.0134,0.0135,8,1.08
tandem_vtx,18455,135902,0.0074,0.0115,0.0077,0.0094,0.0101,0.0109,0.011,0.0118,0.0118,0.0118,0,0.96
ted_A,10606,424587,0.0086,0.024,0.0085,0.0102,0.0102,0.0102,0.0094,0.0094,0.0101,0.0102,8,1.01
ted_AB,10606,522387,0.0108,0.0289,0.011,0.011,0.0109,0.011,0.0109,0.0109,0.0135,0.0135,0,0.99
ted_AB_unscaled,10606,522387,0.011,0.0289,0.011,0.0102,0.0111,0.0109,0.011,0.0111,0.0134,0.0134,16,1.08
ted_A_unscaled,10606,424587,0.0082,0.0241,0.0085,0.0101,0.0101,0.0102,0.0093,0.0093,0.0102,0.0102,0,0.96
ted_B_unscaled,10606,77592,0.005,0.0076,0.0053,0.0061,0.006,0.0068,0.0069,0.0076,0.0077,0.0077,0,0.94
thread,29737,2249892,0.0296,0.1011,0.029,0.0306,0.0306,0.0323,0.0322,0.0339,0.0385,0.0404,8,1.02
tmt_sym,726714,2903837,0.135,0.3622,0.1938,0.1936,0.1944,0.4078,0.4083,0.408,0.4084,0.4083,0,0.7
torso1,116159,8516500,0.1002,0.4468,0.101,0.1011,0.1027,0.1461,0.1453,0.1412,0.1256,0.1256,0,0.99
transient,178867,961790,0.1082,0.0965,0.115,0.1232,0.0585,0.074,0.0994,0.0994,0.0996,0.0994,24,1.65
trdheim,22099,978711,0.012,0.0439,0.0125,0.0126,0.0126,0.0127,0.0134,0.0134,0.0126,0.0134,0,0.96
Trefethen_20000,20001,287233,0.0135,0.0143,0.0135,0.0151,0.0142,0.0142,0.0135,0.015,0.0151,0.0151,0,1.0
Trefethen_20000b,20000,287217,0.013,0.0142,0.0136,0.0151,0.0142,0.0134,0.0142,0.0151,0.015,0.015,0,0.97
troll,213454,6099282,0.0795,0.2209,0.0822,0.0896,0.0929,0.1051,0.1101,0.1158,0.1216,0.1265,0,0.97
TSOPF_FS_b162_c1,10799,305732,0.007,0.0139,0.0069,0.0069,0.0077,0.0078,0.0085,0.0077,0.0077,0.0077,8,1.01
TSOPF_FS_b162_c3,30799,904612,0.0124,0.0361,0.0135,0.0151,0.0175,0.0175,0.0183,0.0176,0.0176,0.0175,0,0.92
TSOPF_FS_b162_c4,40799,1204322,0.0147,0.0473,0.0167,0.0184,0.0233,0.0232,0.0233,0.0233,0.0233,0.0232,0,0.88
TSOPF_FS_b300,29215,2203949,0.0217,0.0769,0.0249,0.0257,0.029,0.029,0.0298,0.0298,0.0298,0.0309,0,0.87
TSOPF_FS_b300_c1,29215,2203949,0.0222,0.0769,0.025,0.0258,0.029,0.029,0.0298,0.0298,0.0299,0.0306,0,0.89
TSOPF_FS_b300_c2,56815,4391071,0.0405,0.1504,0.0502,0.0528,0.0544,0.0544,0.0552,0.056,0.0576,0.0577,0,0.81
TSOPF_FS_b300_c3,84415,6578753,0.056,0.2237,0.0765,0.0781,0.0766,0.0775,0.078,0.0781,0.0798,0.0806,0,0.73
TSOPF_FS_b39_c19,76217,998359,0.016,0.0432,0.0191,0.02,0.0331,0.033,0.033,0.0323,0.0331,0.0331,0,0.84
TSOPF_FS_b39_c30,120217,1575639,0.0231,0.0666,0.0273,0.0314,0.0519,0.0519,0.0511,0.051,0.0511,0.0511,0,0.85
TSOPF_FS_b39_c7,28217,368599,0.0081,0.0175,0.0085,0.0093,0.0134,0.0134,0.0134,0.0134,0.0134,0.0134,0,0.95
TSOPF_FS_b9_c6,14455,75801,0.004,0.0078,0.0052,0.0053,0.0061,0.0069,0.0069,0.0084,0.0085,0.0085,0,0.77
TSOPF_RS_b162_c3,15375,610299,0.0094,0.0261,0.0101,0.0117,0.0143,0.0143,0.0143,0.0134,0.0134,0.0134,0,0.93
TSOPF_RS_b162_c4,20375,812749,0.012,0.0334,0.0118,0.015,0.0183,0.0184,0.0183,0.0174,0.0176,0.0175,8,1.02
TSOPF_RS_b2052_c1,25627,6761100,0.0605,0.2254,0.065,0.0683,0.0691,0.0683,0.0689,0.0683,0.0685,0.0683,0,0.93
TSOPF_RS_b2383,38121,16171169,0.1327,0.5268,0.1577,0.1589,0.1557,0.1568,0.1556,0.1559,0.1563,0.158,0,0.85
TSOPF_RS_b2383_c1,38121,16171169,0.1328,0.5267,0.1583,0.1591,0.1559,0.1561,0.1563,0.1557,0.1557,0.1582,0,0.85
TSOPF_RS_b300_c1,14539,1474325,0.0167,0.0528,0.0192,0.0199,0.0225,0.0225,0.0225,0.0224,0.0225,0.0225,0,0.87
TSOPF_RS_b300_c2,28339,2943887,0.0301,0.1025,0.033,0.0404,0.0429,0.0437,0.0429,0.0429,0.043,0.0428,0,0.91
TSOPF_RS_b300_c3,42139,4413449,0.042,0.152,0.0421,0.0588,0.0617,0.0622,0.0619,0.0618,0.0623,0.0625,0,1.0
TSOPF_RS_b39_c19,38099,684206,0.0123,0.0302,0.0135,0.0183,0.0248,0.0249,0.0249,0.0249,0.0249,0.025,0,0.91
TSOPF_RS_b39_c30,60099,1079986,0.0176,0.0462,0.0191,0.0273,0.038,0.038,0.0389,0.0388,0.0388,0.0388,0,0.92
TSOPF_RS_b39_c7,14099,252446,0.0071,0.0129,0.0068,0.0085,0.0101,0.0102,0.0109,0.011,0.0102,0.0102,8,1.04
TSOPF_RS_b678_c1,18697,4396289,0.0411,0.1484,0.0437,0.0497,0.0489,0.0503,0.0489,0.0489,0.0488,0.0487,0,0.94
TSOPF_RS_b678_c2,35697,8781949,0.0772,0.2937,0.078,0.0984,0.097,0.0997,0.0976,0.0978,0.0979,0.0979,0,0.99
tsyl201,20686,1237821,0.0189,0.0563,0.0199,0.0191,0.0191,0.0192,0.0199,0.0208,0.0241,0.0249,0,0.99
tube1,21499,459277,0.008,0.0167,0.0077,0.0085,0.0085,0.0086,0.0085,0.011,0.0126,0.0134,8,1.04
tube2,21499,459277,0.0085,0.0171,0.0085,0.0086,0.0086,0.0085,0.0085,0.0094,0.0101,0.011,0,1.0
turon_m,189925,912345,0.0305,0.0961,0.0446,0.0487,0.0601,0.065,0.092,0.097,0.097,0.097,0,0.68
usroads,129165,165435,0.0154,0.0632,0.0151,0.0634,0.0634,0.0634,0.0634,0.0634,0.0635,0.0634,8,1.02
usroads-48,126147,161950,0.0148,0.0617,0.0151,0.0618,0.0619,0.0626,0.0618,0.0618,0.0625,0.0626,0,0.98
vanbody,47073,1191985,0.0177,0.0428,0.0183,0.0192,0.0208,0.0232,0.0241,0.0265,0.0273,0.0289,0,0.97
venturiLevel3,4026820,8054237,0.8195,1.8894,0.7709,1.4218,2.1391,2.1384,2.1388,2.1388,2.1386,2.1382,8,1.06
vibrobox,12329,177578,0.0097,0.0107,0.0093,0.0102,0.0101,0.0111,0.0118,0.0119,0.0125,0.0126,8,1.04
viscorocks,37763,1162244,0.0174,0.0433,0.0175,0.0167,0.0175,0.0241,0.0249,0.0265,0.0241,0.0249,16,1.04
vsp_barth5_1Ksep_50in_5Kout,32213,101805,0.0098,0.016,0.0109,0.015,0.0166,0.0167,0.0166,0.0166,0.0167,0.0167,0,0.9
vsp_bcsstk30_500sep_10in_1Kout,58349,2016578,0.1038,0.1086,0.1199,0.1322,0.1134,0.1141,0.1142,0.1142,0.1142,0.1142,0,0.92
vsp_befref_fxm_2_4_air02,14110,98224,0.0064,0.0094,0.0077,0.0085,0.0093,0.0094,0.0101,0.0102,0.011,0.0109,0,0.83
vsp_bump2_e18_aa01_model1_crew1,56439,300801,0.0174,0.027,0.02,0.0249,0.0256,0.0266,0.0273,0.0274,0.0273,0.0273,0,0.87
vsp_c-30_data_data,11024,62184,0.0044,0.0067,0.0044,0.0052,0.0053,0.0053,0.0053,0.006,0.0069,0.0069,0,1.0
vsp_c-60_data_cti_cs4,85831,241080,0.0372,0.0315,0.0399,0.0439,0.0282,0.0307,0.0306,0.0315,0.0314,0.0314,24,1.12
vsp_finan512_scagr7-2c_rlfddd,139753,552020,0.0464,0.0684,0.0495,0.0602,0.0626,0.0651,0.0667,0.0683,0.0691,0.0692,0,0.94
vsp_mod2_pgp2_slptsk,101365,389368,0.0547,0.0431,0.0536,0.0593,0.0413,0.0437,0.0438,0.044,0.0447,0.0445,24,1.04
vsp_model1_crew1_cr42_south31,45102,189976,0.0148,0.0239,0.0167,0.0191,0.0183,0.0208,0.0232,0.024,0.0241,0.024,0,0.89
vsp_msc10848_300sep_100in_1Kout,21997,1221028,0.0625,0.0656,0.0671,0.0767,0.0694,0.07,0.0711,0.0709,0.071,0.071,0,0.93
vsp_p0291_seymourl_iiasa,10499,53868,0.0085,0.0077,0.0085,0.0085,0.0077,0.0076,0.0078,0.0085,0.0085,0.0077,32,1.01
vsp_sctap1-2b_and_seymourl,40175,140831,0.0263,0.0201,0.0249,0.0289,0.0208,0.0208,0.0208,0.0208,0.0208,0.0207,128,0.97
vsp_south31_slptsk,39669,189914,0.0149,0.023,0.0161,0.016,0.0159,0.0199,0.0232,0.024,0.0248,0.0249,0,0.94
vsp_vibrobox_scagr7-2c_rlfddd,77329,435586,0.0284,0.0418,0.0339,0.0404,0.0396,0.0388,0.0404,0.0412,0.0421,0.0421,0,0.84
vt2010,32581,77799,0.0078,0.0151,0.0085,0.0126,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0,0.92
wathen100,30402,251001,0.0081,0.0173,0.0085,0.0085,0.0176,0.0183,0.0183,0.0183,0.0184,0.0175,0,0.95
wathen120,36442,301101,0.0092,0.0205,0.0096,0.0097,0.0208,0.0208,0.0216,0.0216,0.0216,0.0208,0,0.96
web-Google,916429,5105039,0.5493,0.4582,0.6033,0.7127,0.505,0.505,0.5047,0.5045,0.5044,0.5049,128,0.91
web-NotreDame,325730,1497134,0.1066,0.0902,0.1044,0.1068,0.1002,0.0946,0.0798,0.079,0.0766,0.0781,56,1.18
wikipedia-20051105,1634990,19753078,1.4438,1.3274,1.601,1.7657,1.5365,1.5063,1.499,1.4977,1.4934,1.4936,128,0.89
wikipedia-20060925,2983495,37269096,3.0892,3.0097,3.4485,3.7587,3.4014,3.3473,3.328,3.3229,3.3235,3.3197,128,0.91
wikipedia-20061104,3148441,39383235,3.3184,3.2366,3.7175,4.0478,3.6477,3.5923,3.5764,3.5707,3.5662,3.5649,128,0.91
wikipedia-20070206,3566908,45030389,3.9045,3.8284,4.3565,4.7425,4.2986,4.2383,4.2192,4.1823,4.2106,4.2107,128,0.92
wiki-Talk,2394386,5021410,0.9627,0.9586,0.9197,0.919,0.9865,0.9841,0.9776,0.9767,0.9776,0.9769,16,1.04
windscreen,22693,752541,0.012,0.0359,0.0126,0.0126,0.0126,0.0135,0.0135,0.0159,0.0159,0.0159,0,0.95
wing_nodal,10938,75488,0.007,0.0075,0.0085,0.0085,0.0084,0.0077,0.0077,0.0077,0.0077,0.0077,0,0.91
wy2010,86205,213793,0.0189,0.0369,0.0227,0.0322,0.0372,0.0372,0.0372,0.0371,0.0372,0.0371,0,0.83
x104,108385,5138004,0.0626,0.2354,0.065,0.0699,0.0691,0.0732,0.0748,0.0781,0.0823,0.0897,0,0.96
Zd_Jac2,22836,1642833,0.0301,0.0708,0.0355,0.0372,0.0355,0.0363,0.0413,0.0421,0.047,0.0495,0,0.85
Zd_Jac3,22836,1916152,0.0325,0.0815,0.0404,0.0423,0.0405,0.0405,0.0462,0.047,0.0535,0.0543,0,0.8
Zd_Jac6,22836,1711983,0.0304,0.0757,0.0364,0.038,0.0372,0.0372,0.0421,0.0429,0.0487,0.0503,0,0.84
